data_start_value,classid,instanceid,tradable,skin_type,market_name,market_hash_name,commodity,timestamp
510,3035713977,302028390,1,Mil-Spec Grade Sniper Rifle,AWP | Acheron (Well-Worn),AWP | Acheron (Well-Worn),0,2023-07-25 07:42:12.237970
511,5433416264,188530139,1,Covert Sniper Rifle,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,2023-07-25 07:42:12.237970
512,5434604505,480085569,1,Covert Sniper Rifle,AWP | Asiimov (Field-Tested),AWP | Asiimov (Field-Tested),0,2023-07-25 07:42:12.237970
513,5427251733,480085569,1,Covert Sniper Rifle,AWP | Asiimov (Well-Worn),AWP | Asiimov (Well-Worn),0,2023-07-25 07:42:12.237970
514,5429080441,188530139,1,Restricted Sniper Rifle,AWP | Atheris (Battle-Scarred),AWP | Atheris (Battle-Scarred),0,2023-07-25 07:42:12.237970
515,3220798815,480085569,1,Restricted Sniper Rifle,AWP | Atheris (Factory New),AWP | Atheris (Factory New),0,2023-07-25 07:42:12.237970
516,5429074134,480085569,1,Restricted Sniper Rifle,AWP | Atheris (Field-Tested),AWP | Atheris (Field-Tested),0,2023-07-25 07:42:12.237970
517,4531723607,480085569,1,Restricted Sniper Rifle,AWP | Atheris (Minimal Wear),AWP | Atheris (Minimal Wear),0,2023-07-25 07:42:12.237970
518,5433422366,188530139,1,Restricted Sniper Rifle,AWP | Atheris (Well-Worn),AWP | Atheris (Well-Worn),0,2023-07-25 07:42:12.237970
519,5312943038,188530139,1,Mil-Spec Grade Sniper Rifle,AWP | Black Nile (Battle-Scarred),AWP | Black Nile (Battle-Scarred),0,2023-07-25 07:42:12.237970
520,5312942944,188530139,1,Mil-Spec Grade Sniper Rifle,AWP | Black Nile (Factory New),AWP | Black Nile (Factory New),0,2023-07-25 07:42:12.237970
521,5312942852,188530139,1,Mil-Spec Grade Sniper Rifle,AWP | Black Nile (Field-Tested),AWP | Black Nile (Field-Tested),0,2023-07-25 07:42:12.237970
522,5433551454,188530139,1,Mil-Spec Grade Sniper Rifle,AWP | Black Nile (Minimal Wear),AWP | Black Nile (Minimal Wear),0,2023-07-25 07:42:12.237970
523,5431998707,188530139,1,Mil-Spec Grade Sniper Rifle,AWP | Black Nile (Well-Worn),AWP | Black Nile (Well-Worn),0,2023-07-25 07:42:12.237970
524,4835674551,188530139,1,Classified Sniper Rifle,AWP | BOOM (Factory New),AWP | BOOM (Factory New),0,2023-07-25 07:42:12.237970
525,5343044369,188530139,1,Classified Sniper Rifle,AWP | BOOM (Field-Tested),AWP | BOOM (Field-Tested),0,2023-07-25 07:42:12.237970
526,5434383449,480085569,1,Classified Sniper Rifle,AWP | BOOM (Minimal Wear),AWP | BOOM (Minimal Wear),0,2023-07-25 07:42:12.237970
527,4440674616,188530139,1,Mil-Spec Grade Sniper Rifle,AWP | Capillary (Battle-Scarred),AWP | Capillary (Battle-Scarred),0,2023-07-25 07:42:12.237970
528,5424650930,188530139,1,Mil-Spec Grade Sniper Rifle,AWP | Capillary (Factory New),AWP | Capillary (Factory New),0,2023-07-25 07:42:12.237970
529,5429317544,188530139,1,Mil-Spec Grade Sniper Rifle,AWP | Capillary (Field-Tested),AWP | Capillary (Field-Tested),0,2023-07-25 07:42:12.237970
530,5250769143,188530139,1,Mil-Spec Grade Sniper Rifle,AWP | Capillary (Minimal Wear),AWP | Capillary (Minimal Wear),0,2023-07-25 07:42:12.237970
531,5427858417,188530139,1,Mil-Spec Grade Sniper Rifle,AWP | Capillary (Well-Worn),AWP | Capillary (Well-Worn),0,2023-07-25 07:42:12.237970
532,5434375026,188530139,1,Covert Sniper Rifle,AWP | Chromatic Aberration (Battle-Scarred),AWP | Chromatic Aberration (Battle-Scarred),0,2023-07-25 07:42:12.237970
533,4910471701,188530139,1,Covert Sniper Rifle,AWP | Chromatic Aberration (Factory New),AWP | Chromatic Aberration (Factory New),0,2023-07-25 07:42:12.237970
534,5433418643,188530139,1,Covert Sniper Rifle,AWP | Chromatic Aberration (Field-Tested),AWP | Chromatic Aberration (Field-Tested),0,2023-07-25 07:42:12.237970
535,5433418157,480085569,1,Covert Sniper Rifle,AWP | Chromatic Aberration (Minimal Wear),AWP | Chromatic Aberration (Minimal Wear),0,2023-07-25 07:42:12.237970
536,4910484835,188530139,1,Covert Sniper Rifle,AWP | Chromatic Aberration (Well-Worn),AWP | Chromatic Aberration (Well-Worn),0,2023-07-25 07:42:12.237970
537,5360224648,188530139,1,Covert Sniper Rifle,AWP | Containment Breach (Battle-Scarred),AWP | Containment Breach (Battle-Scarred),0,2023-07-25 07:42:12.237970
538,5425379030,480085569,1,Covert Sniper Rifle,AWP | Containment Breach (Factory New),AWP | Containment Breach (Factory New),0,2023-07-25 07:42:12.237970
539,4527242704,480085569,1,Covert Sniper Rifle,AWP | Containment Breach (Field-Tested),AWP | Containment Breach (Field-Tested),0,2023-07-25 07:42:12.237970
540,4728988336,480085569,1,Covert Sniper Rifle,AWP | Containment Breach (Minimal Wear),AWP | Containment Breach (Minimal Wear),0,2023-07-25 07:42:12.237970
541,3608084723,188530139,1,Covert Sniper Rifle,AWP | Containment Breach (Well-Worn),AWP | Containment Breach (Well-Worn),0,2023-07-25 07:42:12.237970
542,4653870819,480085569,1,Classified Sniper Rifle,AWP | Corticera (Factory New),AWP | Corticera (Factory New),0,2023-07-25 07:42:12.237970
543,3721534486,188530139,1,Classified Sniper Rifle,AWP | Corticera (Field-Tested),AWP | Corticera (Field-Tested),0,2023-07-25 07:42:12.237970
544,4851099524,480085569,1,Classified Sniper Rifle,AWP | Corticera (Minimal Wear),AWP | Corticera (Minimal Wear),0,2023-07-25 07:42:12.237970
545,5426707561,480085569,1,Classified Sniper Rifle,AWP | Duality (Battle-Scarred),AWP | Duality (Battle-Scarred),0,2023-07-25 07:42:12.237970
546,5427599839,480085569,1,Classified Sniper Rifle,AWP | Duality (Factory New),AWP | Duality (Factory New),0,2023-07-25 07:42:12.237970
547,5292858980,188530139,1,Classified Sniper Rifle,AWP | Duality (Field-Tested),AWP | Duality (Field-Tested),0,2023-07-25 07:42:12.237970
548,5433415121,188530139,1,Classified Sniper Rifle,AWP | Duality (Minimal Wear),AWP | Duality (Minimal Wear),0,2023-07-25 07:42:12.237970
549,5434325810,188530139,1,Classified Sniper Rifle,AWP | Duality (Well-Worn),AWP | Duality (Well-Worn),0,2023-07-25 07:42:12.237970
550,5426104565,188530139,1,Classified Sniper Rifle,AWP | Electric Hive (Factory New),AWP | Electric Hive (Factory New),0,2023-07-25 07:42:12.237970
551,5433265242,188530139,1,Classified Sniper Rifle,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,2023-07-25 07:42:12.237970
552,4921240202,188530139,1,Classified Sniper Rifle,AWP | Electric Hive (Minimal Wear),AWP | Electric Hive (Minimal Wear),0,2023-07-25 07:42:12.237970
553,673278478,188530139,1,Classified Sniper Rifle,AWP | Electric Hive (Well-Worn),AWP | Electric Hive (Well-Worn),0,2023-07-25 07:42:12.237970
554,5426084635,188530139,1,Classified Sniper Rifle,AWP | Elite Build (Battle-Scarred),AWP | Elite Build (Battle-Scarred),0,2023-07-25 07:42:12.237970
555,5433451401,480085569,1,Classified Sniper Rifle,AWP | Elite Build (Factory New),AWP | Elite Build (Factory New),0,2023-07-25 07:42:12.237970
556,1560433642,480085569,1,Classified Sniper Rifle,AWP | Elite Build (Field-Tested),AWP | Elite Build (Field-Tested),0,2023-07-25 07:42:12.237970
557,5222304842,188530139,1,Classified Sniper Rifle,AWP | Elite Build (Minimal Wear),AWP | Elite Build (Minimal Wear),0,2023-07-25 07:42:12.237970
558,5433458281,188530139,1,Classified Sniper Rifle,AWP | Elite Build (Well-Worn),AWP | Elite Build (Well-Worn),0,2023-07-25 07:42:12.237970
559,5029782192,188530139,1,Restricted Sniper Rifle,AWP | Exoskeleton (Battle-Scarred),AWP | Exoskeleton (Battle-Scarred),0,2023-07-25 07:42:12.237970
560,4791506565,188530139,1,Restricted Sniper Rifle,AWP | Exoskeleton (Factory New),AWP | Exoskeleton (Factory New),0,2023-07-25 07:42:12.237970
561,5433487025,188530139,1,Restricted Sniper Rifle,AWP | Exoskeleton (Field-Tested),AWP | Exoskeleton (Field-Tested),0,2023-07-25 07:42:12.237970
562,4141779243,480085569,1,Restricted Sniper Rifle,AWP | Exoskeleton (Minimal Wear),AWP | Exoskeleton (Minimal Wear),0,2023-07-25 07:42:12.237970
563,4117071920,188530139,1,Restricted Sniper Rifle,AWP | Exoskeleton (Well-Worn),AWP | Exoskeleton (Well-Worn),0,2023-07-25 07:42:12.237970
564,4842262131,480085569,1,Covert Sniper Rifle,AWP | Fade (Factory New),AWP | Fade (Factory New),0,2023-07-25 07:42:12.237970
565,2220073335,188530139,1,Classified Sniper Rifle,AWP | Fever Dream (Battle-Scarred),AWP | Fever Dream (Battle-Scarred),0,2023-07-25 07:42:12.237970
566,5433422422,480085569,1,Classified Sniper Rifle,AWP | Fever Dream (Factory New),AWP | Fever Dream (Factory New),0,2023-07-25 07:42:12.237970
567,5434854614,188530139,1,Classified Sniper Rifle,AWP | Fever Dream (Field-Tested),AWP | Fever Dream (Field-Tested),0,2023-07-25 07:42:12.237970
568,2220009546,480085569,1,Classified Sniper Rifle,AWP | Fever Dream (Minimal Wear),AWP | Fever Dream (Minimal Wear),0,2023-07-25 07:42:12.237970
569,5259427602,188530139,1,Classified Sniper Rifle,AWP | Fever Dream (Well-Worn),AWP | Fever Dream (Well-Worn),0,2023-07-25 07:42:12.237970
570,310777843,188530139,1,Classified Sniper Rifle,AWP | Graphite (Factory New),AWP | Graphite (Factory New),0,2023-07-25 07:42:12.237970
571,5427599779,188530139,1,Classified Sniper Rifle,AWP | Graphite (Minimal Wear),AWP | Graphite (Minimal Wear),0,2023-07-25 07:42:12.237970
572,5434473386,188530139,1,Covert Sniper Rifle,AWP | Hyper Beast (Battle-Scarred),AWP | Hyper Beast (Battle-Scarred),0,2023-07-25 07:42:12.237970
573,5433415854,480085569,1,Covert Sniper Rifle,AWP | Hyper Beast (Factory New),AWP | Hyper Beast (Factory New),0,2023-07-25 07:42:12.237970
574,5407357899,188530139,1,Covert Sniper Rifle,AWP | Hyper Beast (Field-Tested),AWP | Hyper Beast (Field-Tested),0,2023-07-25 07:42:12.237970
575,5433566510,188530139,1,Covert Sniper Rifle,AWP | Hyper Beast (Minimal Wear),AWP | Hyper Beast (Minimal Wear),0,2023-07-25 07:42:12.237970
576,5427342610,188530139,1,Covert Sniper Rifle,AWP | Hyper Beast (Well-Worn),AWP | Hyper Beast (Well-Worn),0,2023-07-25 07:42:12.237970
577,5434685292,480085569,1,Covert Sniper Rifle,AWP | Lightning Strike (Factory New),AWP | Lightning Strike (Factory New),0,2023-07-25 07:42:12.237970
578,5425809273,188530139,1,Covert Sniper Rifle,AWP | Lightning Strike (Minimal Wear),AWP | Lightning Strike (Minimal Wear),0,2023-07-25 07:42:12.237970
579,5434819990,188530139,1,Covert Sniper Rifle,AWP | Man-o'-war (Field-Tested),AWP | Man-o'-war (Field-Tested),0,2023-07-25 07:42:12.237970
580,5434848264,480085569,1,Covert Sniper Rifle,AWP | Man-o'-war (Minimal Wear),AWP | Man-o'-war (Minimal Wear),0,2023-07-25 07:42:12.237970
581,5433420718,188530139,1,Classified Sniper Rifle,AWP | Mortis (Battle-Scarred),AWP | Mortis (Battle-Scarred),0,2023-07-25 07:42:12.237970
582,5424641098,188530139,1,Classified Sniper Rifle,AWP | Mortis (Factory New),AWP | Mortis (Factory New),0,2023-07-25 07:42:12.237970
583,5433417027,188530139,1,Classified Sniper Rifle,AWP | Mortis (Field-Tested),AWP | Mortis (Field-Tested),0,2023-07-25 07:42:12.237970
584,2735401792,480085569,1,Classified Sniper Rifle,AWP | Mortis (Minimal Wear),AWP | Mortis (Minimal Wear),0,2023-07-25 07:42:12.237970
585,2736341288,188530139,1,Classified Sniper Rifle,AWP | Mortis (Well-Worn),AWP | Mortis (Well-Worn),0,2023-07-25 07:42:12.237970
586,3113377109,188530139,1,Covert Sniper Rifle,AWP | Neo-Noir (Battle-Scarred),AWP | Neo-Noir (Battle-Scarred),0,2023-07-25 07:42:12.237970
587,3113384983,188530139,1,Covert Sniper Rifle,AWP | Neo-Noir (Factory New),AWP | Neo-Noir (Factory New),0,2023-07-25 07:42:12.237970
588,4904171540,188530139,1,Covert Sniper Rifle,AWP | Neo-Noir (Field-Tested),AWP | Neo-Noir (Field-Tested),0,2023-07-25 07:42:12.237970
589,5433441555,188530139,1,Covert Sniper Rifle,AWP | Neo-Noir (Minimal Wear),AWP | Neo-Noir (Minimal Wear),0,2023-07-25 07:42:12.237970
590,5358699845,188530139,1,Covert Sniper Rifle,AWP | Neo-Noir (Well-Worn),AWP | Neo-Noir (Well-Worn),0,2023-07-25 07:42:12.237970
591,2318866661,188530139,1,Covert Sniper Rifle,AWP | Oni Taiji (Battle-Scarred),AWP | Oni Taiji (Battle-Scarred),0,2023-07-25 07:42:12.237970
592,4858526539,188530139,1,Covert Sniper Rifle,AWP | Oni Taiji (Factory New),AWP | Oni Taiji (Factory New),0,2023-07-25 07:42:12.237970
593,5424797808,480085569,1,Covert Sniper Rifle,AWP | Oni Taiji (Field-Tested),AWP | Oni Taiji (Field-Tested),0,2023-07-25 07:42:12.237970
594,3981295767,188530139,1,Covert Sniper Rifle,AWP | Oni Taiji (Minimal Wear),AWP | Oni Taiji (Minimal Wear),0,2023-07-25 07:42:12.237970
595,5411602831,188530139,1,Covert Sniper Rifle,AWP | Oni Taiji (Well-Worn),AWP | Oni Taiji (Well-Worn),0,2023-07-25 07:42:12.237970
596,2962480440,188530139,1,Restricted Sniper Rifle,AWP | PAW (Battle-Scarred),AWP | PAW (Battle-Scarred),0,2023-07-25 07:42:12.237970
597,5433025927,480085569,1,Restricted Sniper Rifle,AWP | PAW (Factory New),AWP | PAW (Factory New),0,2023-07-25 07:42:12.237970
598,5433420952,188530139,1,Restricted Sniper Rifle,AWP | PAW (Field-Tested),AWP | PAW (Field-Tested),0,2023-07-25 07:42:12.237970
599,5433419584,480085569,1,Restricted Sniper Rifle,AWP | PAW (Minimal Wear),AWP | PAW (Minimal Wear),0,2023-07-25 07:42:12.237970
600,5433415655,188530139,1,Restricted Sniper Rifle,AWP | PAW (Well-Worn),AWP | PAW (Well-Worn),0,2023-07-25 07:42:19.969724
601,5431951193,188530139,1,Restricted Sniper Rifle,AWP | Phobos (Factory New),AWP | Phobos (Factory New),0,2023-07-25 07:42:19.969724
602,5399552714,188530139,1,Restricted Sniper Rifle,AWP | Phobos (Field-Tested),AWP | Phobos (Field-Tested),0,2023-07-25 07:42:19.969724
603,5433427538,480085569,1,Restricted Sniper Rifle,AWP | Phobos (Minimal Wear),AWP | Phobos (Minimal Wear),0,2023-07-25 07:42:19.969724
604,5433422227,188530139,1,Restricted Sniper Rifle,AWP | Phobos (Well-Worn),AWP | Phobos (Well-Worn),0,2023-07-25 07:42:19.969724
605,5432603337,302028390,1,Restricted Sniper Rifle,AWP | Pink DDPAT (Battle-Scarred),AWP | Pink DDPAT (Battle-Scarred),0,2023-07-25 07:42:19.969724
606,5429567893,480085569,1,Restricted Sniper Rifle,AWP | Pink DDPAT (Factory New),AWP | Pink DDPAT (Factory New),0,2023-07-25 07:42:19.969724
607,5433427663,519977179,1,Restricted Sniper Rifle,AWP | Pink DDPAT (Field-Tested),AWP | Pink DDPAT (Field-Tested),0,2023-07-25 07:42:19.969724
608,5429740630,480085569,1,Restricted Sniper Rifle,AWP | Pink DDPAT (Minimal Wear),AWP | Pink DDPAT (Minimal Wear),0,2023-07-25 07:42:19.969724
609,5412744539,519977179,1,Restricted Sniper Rifle,AWP | Pink DDPAT (Well-Worn),AWP | Pink DDPAT (Well-Worn),0,2023-07-25 07:42:19.969724
610,310836817,302028390,1,Restricted Sniper Rifle,AWP | Pit Viper (Battle-Scarred),AWP | Pit Viper (Battle-Scarred),0,2023-07-25 07:42:19.969724
611,310779688,302028390,1,Restricted Sniper Rifle,AWP | Pit Viper (Field-Tested),AWP | Pit Viper (Field-Tested),0,2023-07-25 07:42:19.969724
612,310780641,480085569,1,Restricted Sniper Rifle,AWP | Pit Viper (Minimal Wear),AWP | Pit Viper (Minimal Wear),0,2023-07-25 07:42:19.969724
613,310809893,302028390,1,Restricted Sniper Rifle,AWP | Pit Viper (Well-Worn),AWP | Pit Viper (Well-Worn),0,2023-07-25 07:42:19.969724
614,4583695893,519977179,1,Restricted Sniper Rifle,AWP | POP AWP (Factory New),AWP | POP AWP (Factory New),0,2023-07-25 07:42:19.969724
615,5430381616,519977179,1,Restricted Sniper Rifle,AWP | POP AWP (Field-Tested),AWP | POP AWP (Field-Tested),0,2023-07-25 07:42:19.969724
616,5331231735,519977179,1,Restricted Sniper Rifle,AWP | POP AWP (Minimal Wear),AWP | POP AWP (Minimal Wear),0,2023-07-25 07:42:19.969724
617,4580356779,519977179,1,Restricted Sniper Rifle,AWP | POP AWP (Well-Worn),AWP | POP AWP (Well-Worn),0,2023-07-25 07:42:19.969724
618,310776954,188530139,1,Classified Sniper Rifle,AWP | Redline (Field-Tested),AWP | Redline (Field-Tested),0,2023-07-25 07:42:19.969724
619,5434511577,480085569,1,Classified Sniper Rifle,AWP | Redline (Minimal Wear),AWP | Redline (Minimal Wear),0,2023-07-25 07:42:19.969724
620,310824539,188530139,1,Classified Sniper Rifle,AWP | Redline (Well-Worn),AWP | Redline (Well-Worn),0,2023-07-25 07:42:19.969724
621,5433425309,302028390,1,Industrial Grade Sniper Rifle,AWP | Safari Mesh (Battle-Scarred),AWP | Safari Mesh (Battle-Scarred),0,2023-07-25 07:42:19.969724
622,5431965243,302028390,1,Industrial Grade Sniper Rifle,AWP | Safari Mesh (Factory New),AWP | Safari Mesh (Factory New),0,2023-07-25 07:42:19.969724
623,5433421793,302028390,1,Industrial Grade Sniper Rifle,AWP | Safari Mesh (Field-Tested),AWP | Safari Mesh (Field-Tested),0,2023-07-25 07:42:19.969724
624,310779381,302028390,1,Industrial Grade Sniper Rifle,AWP | Safari Mesh (Minimal Wear),AWP | Safari Mesh (Minimal Wear),0,2023-07-25 07:42:19.969724
625,310779000,302028390,1,Industrial Grade Sniper Rifle,AWP | Safari Mesh (Well-Worn),AWP | Safari Mesh (Well-Worn),0,2023-07-25 07:42:19.969724
626,4380890274,519977179,1,Classified Sniper Rifle,AWP | Silk Tiger (Battle-Scarred),AWP | Silk Tiger (Battle-Scarred),0,2023-07-25 07:42:19.969724
627,5433934535,480085569,1,Classified Sniper Rifle,AWP | Silk Tiger (Factory New),AWP | Silk Tiger (Factory New),0,2023-07-25 07:42:19.969724
628,5434026807,519977179,1,Classified Sniper Rifle,AWP | Silk Tiger (Field-Tested),AWP | Silk Tiger (Field-Tested),0,2023-07-25 07:42:19.969724
629,5142632627,519977179,1,Classified Sniper Rifle,AWP | Silk Tiger (Minimal Wear),AWP | Silk Tiger (Minimal Wear),0,2023-07-25 07:42:19.969724
630,4149818192,519977179,1,Classified Sniper Rifle,AWP | Silk Tiger (Well-Worn),AWP | Silk Tiger (Well-Worn),0,2023-07-25 07:42:19.969724
631,614165662,0,1,Mil-Spec Grade Sniper Rifle,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,2023-07-25 07:42:19.969724
632,5136397380,519977179,1,Mil-Spec Grade Sniper Rifle,AWP | Snake Camo (Factory New),AWP | Snake Camo (Factory New),0,2023-07-25 07:42:19.969724
633,807408531,519977179,1,Mil-Spec Grade Sniper Rifle,AWP | Snake Camo (Field-Tested),AWP | Snake Camo (Field-Tested),0,2023-07-25 07:42:19.969724
634,5427610164,480085569,1,Mil-Spec Grade Sniper Rifle,AWP | Snake Camo (Minimal Wear),AWP | Snake Camo (Minimal Wear),0,2023-07-25 07:42:19.969724
635,5433162986,0,1,Mil-Spec Grade Sniper Rifle,AWP | Snake Camo (Well-Worn),AWP | Snake Camo (Well-Worn),0,2023-07-25 07:42:19.969724
636,5432596141,302028390,1,Industrial Grade Sniper Rifle,AWP | Sun in Leo (Battle-Scarred),AWP | Sun in Leo (Battle-Scarred),0,2023-07-25 07:42:19.969724
637,4306335967,480085569,1,Industrial Grade Sniper Rifle,AWP | Sun in Leo (Factory New),AWP | Sun in Leo (Factory New),0,2023-07-25 07:42:19.969724
638,5434806695,302028390,1,Industrial Grade Sniper Rifle,AWP | Sun in Leo (Field-Tested),AWP | Sun in Leo (Field-Tested),0,2023-07-25 07:42:19.969724
639,992123379,480085569,1,Industrial Grade Sniper Rifle,AWP | Sun in Leo (Minimal Wear),AWP | Sun in Leo (Minimal Wear),0,2023-07-25 07:42:19.969724
640,1596998789,302028390,1,Industrial Grade Sniper Rifle,AWP | Sun in Leo (Well-Worn),AWP | Sun in Leo (Well-Worn),0,2023-07-25 07:42:19.969724
641,5221922587,188530139,1,Covert Sniper Rifle,AWP | Wildfire (Battle-Scarred),AWP | Wildfire (Battle-Scarred),0,2023-07-25 07:42:19.969724
642,3574241663,480085569,1,Covert Sniper Rifle,AWP | Wildfire (Factory New),AWP | Wildfire (Factory New),0,2023-07-25 07:42:19.969724
643,4861619411,480085569,1,Covert Sniper Rifle,AWP | Wildfire (Field-Tested),AWP | Wildfire (Field-Tested),0,2023-07-25 07:42:19.969724
